publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-20T12:42:11Z,@kimjuncotton709,"Ikutin dr 2014, finally bpk prabowo dilantik🥹 terharu, selamat mengemban tugas baru bpk sebagai orang nomor 1 di Indonesia pak, semoga amanah dan bisa membawa Indonesia maju🙏🏻🔥🔥",38
2024-10-20T12:41:41Z,@AhnafDaniswara,Makasih pak jokowi,0
2024-10-20T12:40:56Z,@dionodiono969,Tu istri gibran gk sopan cara salamin,0
2024-10-20T12:40:38Z,@mamajeje4146,Terima kasih pak Jokowi &amp; pak Ma&#39;ruf...<br>Selamat melanjutkan membangun negri tercinta untuk Indonesia lebih maju dan demi rakyat lebih sejahtera kepada pak Prabowo &amp; mas Gibran... 🤝💞🎉,4
2024-10-20T12:39:31Z,@FicarAmriza,TERIMAKASIH PAK JOKO WIDODO 10 TAHUN KEPEMIMPINAN. SAYA SAKSI PAK JOKOWI ORANG BAIK❤,2
2024-10-20T12:37:37Z,@Risckyadiwangsa,selamat BPK H.probowo Subianto semoga amanah,0
2024-10-20T12:34:18Z,@Diradio_broadcast,Koq sama sekali si UBAN gak nampak ye.. lagi otw Naek sepeda kali ye wkwkwk,0
2024-10-20T12:33:56Z,@winnieamelia442,Bismillah,0
2024-10-20T12:33:53Z,@pampampam5541,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4753"">1:19:13</a>  mas boby mas kaesang kereennn❤❤❤",2
2024-10-20T15:33:44Z,@ryanariyanto2116,Hehehe,1
2024-10-21T04:29:39Z,@pampampam5541,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=5802"">1:36:42</a> mas Gibran juga kereeeen bangettt",0
2024-10-20T12:31:34Z,@BasorBasor-kk9kz,selamat pak Prabowo,0
2024-10-20T12:29:06Z,@vanyacristenso5107,Bsk lagi orkestra2 dan padus nya pake yg professional ajaa. Suara nya fals bgt yg ini. Entah mungkin krn sound system nya atau emg skill nya ya tapi plis dieval lagi. Ini acara kenegaraan besar. Harusnya kemenhan naikin budget latihan orkes krn orkes2 militer/polisi selalu kyk kedengeran fals,0
2024-10-20T12:28:05Z,@SusiLawati-yx3zk,Keren pak prabowo ga baca teks 👍🏻👍🏻👍🏻,2
2024-10-20T12:27:25Z,@windiarianydewi7282,"Terima kasih pak Joko Widodo atas 10 tahun pengabdianmu memimpin indonesia tercinta ini untuk  kesejahteraan rakyat,terima kasih atas kerja kerasmu selama ini,kami rakyat indonesia bangga kepadamu bapak Jokowi..semoga bapak selalu diberi kesehatan🙏🏻🙏🏻selamat buat bapak presiden kita yg baru  dan wakil presiden ..bapak Prabowo dan Gibran...semoga di bawah kepemimpinan kalian berdua indonesia semakin maju,makmur dan sejahtera🙏🏻🙏🏻...selamat bertugas dan bekerja dg sekuat tenaga demi negara indonesia tercinta🙏🏻🙏🏻🇲🇨🇲🇨",18
2024-10-20T12:25:18Z,@rocklee7687,"Fufu fafaw terlantik, 🎉🎉🎉🎉🎉",0
2024-10-20T12:24:54Z,@SatriaWidiya,Semoga kebijakan pa Jokowi untuk rakyat kecil diteruskan oleh pa Prabowo 🤲🤲,0
2024-10-20T12:24:34Z,@pahambasic,wapres kalian fufufafa :v,0
2024-10-20T12:24:29Z,@nursirwanirwan67,"Butuh sosok seperti beliau negara untuk situasi geopolitik <a href=""http://sa.at/"">sa.at</a> ini 🎉selamat buat pak prabowo.",1
2024-10-20T12:24:23Z,@siocong5056,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4755"">1:19:15</a> pasti ini editan anak abah, mereka pasti ngehack kameramen buat nambahin suara tersebut supaya terkesan para hadirin tidak suka dengan kaesang dan bobby",1
2024-10-20T15:38:37Z,@ryanariyanto2116,Betul ini ppasti editan usut tuntas,0
2024-10-20T12:24:16Z,@davyenchanneltutorial7899,"Sejak Bapak Prabowo Subianto terpilih menjadi Presiden RI, saya pribadi menjadi terlahir kembali sebagai seorang patriotik dan Bapak adalah satu-satunya seorang Negarawan. Sehat selalu dan naikkan penegakan hukum di Indonesia dan tidak dipandang remeh oleh luar negeri. Selamat ya Pak.",17
2024-10-20T12:23:49Z,@sintasisinta,"betapa kuatnya magnet 🧲 Presiden ke-7 Bapak Joko Widodo. Di akhir tugas pun, masyarakat masih mengelu²kan seperti baru mau menjabat. KEREN.",77
2024-10-20T16:45:08Z,@adyirawan1220,Apa nya yang kuat??<br>Kemunafikan nya ???,8
2024-10-20T17:38:55Z,@ekoprasetyo7374,"Anak Abah kalah kalah aja, nangis nangis aja. Gak usah pura pura ​@@adyirawan1220",0
2024-10-20T18:18:40Z,@Danolazzof12,​@@adyirawan1220luu yg munafik,0
2024-10-20T20:16:03Z,@Nahkantuhkaniyakan,"​@@adyirawan1220coba spill sini apa yg munafiknya pak jokowi dibanding era sebelumnya ? Tanyakan ini juga ke warga asli papua , gimana perkembangan papua .",5
2024-10-21T01:41:32Z,@prastowotripambudi4783,​@@Nahkantuhkaniyakanpolling statistik bohongan tentang kepuasan rakyat. Dibuat tinggi padahal ga ada yg puas &amp; rakyat ga pernah ngerasa di polling terkait statistik. <br><br>Namanya apa kalo bukan MUNAFIK??????,0
2024-10-20T12:21:58Z,@rizkiyusufprasetya4529,BENED LAH,0
2024-10-20T12:21:47Z,@userpreface,"CONGARTULATIONS!!!😁<br>SEMOGA PAK PRABOWO-GIBRAN TEAM MENJADI PEMIMPIN YG MENGAJAK KEPADA KEBAIKAN,  MENEGAKKAN KEADILAN BAGI RAKYAT DAN MENCEGAH KEMUNGKARAN (AMAR MA RUF NAHI MUNGKAR)..<br><br>UNTUK BAPAK JOKOWI-MA&#39;RUF AMIN DAN TEAM..<br>THANK YOU FOR YOUR HARD WORK!!!<br>MA KASIH ATAS KERJA KERASNYA MEMIMPIN DAN MEMBAWA INDONESIA MENJADI LEBIH BAIK DARI SEBELUM2NYA DAN TELAH BERUSAHA KERAS MEN3GAKKAN KEADILAN, AMAR MA&#39;RUF NAHI MUNGKAR  DI RAKYATMU MESKI PENCAPAIAN JAUH DARI SEMPURNA..<br>SEMOGA BAPAK PRABOWO-GIBRAN TEAM AKAN MENERUSKAN MISINYA &quot;PROMOTINGG GOOD AND PREVENTING VICE.. AAMIIN",10
2024-10-20T13:47:30Z,@FajarZahara-nu3xc,Nonton pelantikan presiden dan wakil presiden ri periode 2024-2029 prabowo-gibran.......................,0
2024-10-20T12:21:24Z,@naninurmawati2990,"SEHAT SELALU PAK PRABOWO, SEMOGA INDONESIA SEMAKIN MAJU DAN RAKYATNYA SEMAKIN SEJAHTERA DI BAWAH KEPEMIMPINAN BAPAK. AAMIIN",1
2024-10-20T12:20:54Z,@taufiqabdillah253,Tercatat sejarah Indonesia Presiden Tertua dan Wakil Presiden Termuda di Indonesia,63
2024-10-20T12:19:53Z,@NurHusna-qs2eg,Gagah juga ya mobil buatan indo,0
2024-10-20T12:19:29Z,@SatriaWidiya,Alhamdulillah. .. akhirnya.. setelah sekian lamanya kami menantikan seorang pemimpin seperti mu sekarang tercapai dan semoga pa Prabowo dan mas jibran bisa menjadi pemimpin yang amanah 🤲🤲❤❤,5
2024-10-20T12:19:16Z,@jsaciladh5903,"Selamat berpesta para pejabat dan pengusaha, kuat kuat kaum pekerja - menengah kita adalah pondasi keuangan negara",0
2024-10-20T12:19:13Z,@ServantOfGod963,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=8482"">02:21:22</a> Uraa ga tuh..<br>Jgn kenceng² bang 😅",2
2024-10-20T12:16:39Z,@fadillah69galaxsy-z1h,SELAMAT BAPAK JENDRAL PRSBOWO SUBIANTO selamatkan lha rakyat timur tengah SMIN NNN,0
2024-10-20T12:16:26Z,@mojavemoon_,"Selamat bertugas Pak Prabowo dan Mas Gibran, salfok Mba Selfi ayunee poll",1
2024-10-20T12:16:26Z,@mi.alibrahimy.konang,Semoga amanah Prabowo Gibran,0
2024-10-20T12:15:16Z,@DaniiHards,Tapi pendukung abah anies masih menghujat prabowo-gibran sampai saat ini😂,0
2024-10-20T12:21:44Z,@siocong5056,"yang menghujat prabowo itu pendukung ganjar, sedangkan pendukung anies hanya menghujat gibran. bisa dilihat dari komen komen ig banyak yg ga suka dengan gibran",0
2024-10-20T12:15:14Z,@cmt386,"Selamat pak prabowo dan pak gibran,, 🎉🎉<br>semoga di tangan pak prabowo dan gibran,, indonesia makin maju dan berkembang 😊😊",1
2024-10-20T12:12:32Z,@desendroromario3053,Lahh megaaaaalodon manaaa? Akakak,0
2024-10-20T12:12:31Z,@vikafatra,Menyala Presidenku 🔥🔥🔥,0
2024-10-20T12:12:13Z,@amaliadiah2226,Terima Kasih pak Jokowi dari saya yg sudah menerima banyak hal-hal baik selama masa kepemimpinan bapak. Terima kasih Presiden RI terbaik yg pernah ada 👍👍👍,5
2024-10-20T12:11:02Z,@VidaLoca-sv8vn,Selamat,1
2024-10-20T12:10:47Z,@feriikep9779,Selamat kepada Bapak Jend TNI (Purn ) H . Prabowo Subianto sebagai Presiden terpilih dan Wakil Presiden Bapak Gibran Rakabuming Raka..🤝🏻🙏🏻,12
2024-10-20T12:06:57Z,@erlanggahidayatullah119,"Alhamdulillah presiden baru kita gagah, pintar dan tidak plonga plongo",0
2024-10-20T12:09:28Z,@AzrulPerkasa-vi8gq,Alhamdulillah tidak seperti ente,0
2024-10-20T12:22:31Z,@siocong5056,tapi dalangnya tetap mulyono si plonga plongo,0
2024-10-20T12:57:49Z,@erlanggahidayatullah119,@@AzrulPerkasa-vi8gq apa lagi kayak ente dan junjungan ente hhh,0
2024-10-20T13:41:31Z,@AzrulPerkasa-vi8gq,@@erlanggahidayatullah119 junjungan ente Yohanis terbaik,0
2024-10-20T14:27:29Z,@erlanggahidayatullah119,@@AzrulPerkasa-vi8gq wkwkwk ternyata anak abah 🗿,0
2024-10-20T12:05:37Z,@mancingamatir204,bapak hebatt nyebutin tokoh2 negara sahabat,0
2024-10-20T12:05:11Z,@enypujiasmani1238,"Selamat P,Prabowo dan mas Gibran ,semoga ke penerus  perjuangannya P.Jokowi sehat selalu ya ,Trima kasih P,Jokowi telah mengemban tugas sangat luar biasa sehat selalu ya pak ❤❤❤🎉🎉🎉🎉",7
2024-10-20T12:03:41Z,@davyenchanneltutorial7899,Yang saya akui cuman Pak Probowo  subianto saja.,1
2024-10-20T12:03:39Z,@arzedyaarana8628,"Terima kasih pak Joko Widodo dan pak Ma&#39;aruf amin..<br>Perjuangan ,pengorbanan dan juga apa yg telah kalian berikan pada rakyat indonesia selama ini akan selalu terkenang indah dan terukir manis dalam kenangan dan sanubari kami rakyat indonesia..terutama saya pribadi yg sangat mengagumi beliau..dari segi merakyat maupun dalam kepemimpinan nya di keluarga nya yg harmonis .semoga saja saya juga bisa seperti beliau dalam memimpin meskipun dalam keluarga kecil saya..Sekali lagi terima kasih banyak pak Jokowi..",9
2024-10-20T13:53:02Z,@FajarZahara-nu3xc,Pulang kampung dulu pak jokowi di solo..........,0
2024-10-20T12:02:48Z,@Diradio_broadcast,BMW Sponsor spertinya..hohooo,0
2024-10-20T12:02:47Z,@julmiakbar1699,"Masyaa ALLAH, Alhamdulillah yah Bapak Prabowo, semoga Bapak dapat selalu amanah mengemban tugas dan tanggung jawab sebagai kepala negara, bisa selalu membawa NKRI menjadi Negara yang terus maju serta disegani oleh negara - negara lainnya. Aaamiin. Insyaa ALLAH saya yakin Bapak dapat melakukan itu bersama kita semua Masyarakat NKRI, Bapak adalah Patriot kebanggaan Nusa Bangsa ini. Patut diteladani untuk Jiwa Korsa dan Nasionalisme Bapak. Selamat sekali lagi utk Bapak Jenderal TNI (Purn) Prabowo Subianto dan Bapak Gibran Rakabuming Raka atas dilantiknya sebagai Presiden dan Wakil Presiden Republik Indonesia masa jabatan 2024 s/d 2029<br>We Love U Bapak❤❤❤❤❤",13
2024-10-20T12:02:33Z,@yestiw5456,"Selamat bertugas bapak Prabowo dan mas Gibran,  terimakasih bapak Jokowi dan  kabinet Indonesia maju untuk semua pengabdiannya. Selamat dan sukses utk masa depan. Salam dari Eropa 🎉",27
2024-10-20T12:01:59Z,@RnRseMBAKO-cq8zq,Jam 1... menit 19...detik 12 😮,1
2024-10-20T12:01:57Z,@yannyyanny8019,Terima Kasih pak Jokowi ❤,0
2024-10-20T12:01:36Z,@enimtv1799,"Berharap dimasa kepemimpinan BPK Prabowo Subianto dapat memberantas korupsi sampai kelini yang paling bawah. Korupsi terbesar ada dipertambangan, pajak dan pendidikan...",0
2024-10-20T12:01:20Z,@AlyaQonitah-xt5hj,"SELAMAT kpd Bp.H.Prabowo Subianto, smg amanah menjadi Presiden RI.smg sehat sllu &amp;panjang umur ya pak...",12
2024-10-20T18:54:38Z,@RinaIndriani-um7bh,Ganteng dan berwibawa sekali pak Prabowo pakai peci dan pidatonya cerdas nada bicaranya lantang🎉🎉🎉,0
2024-10-20T12:00:32Z,@rifkyghufron4399,Keren pak pidatonya.<br><br>Semoga amanah,0
2024-10-20T11:59:41Z,@ahmadbaedlowi4086,Batre lowbet sama wan abud g kelihatan ya…pasti nangis dalam kamar,0
2024-10-21T05:18:01Z,@achmad6962,Mata lo buta apa?,0
2024-10-20T11:58:47Z,@enjoyyourlifeeveryone,Entah kenapa saya liat babe jokowi netes air mata.berasa tulus bgt selama ini😢. Makasih ya babe jokowi dan pk maruf amin. Kiranya berkat Tuhan selalu berlimpah buat kalian. Buat babe prabowo dan om gibran kiranya Tuhan selalu menyertai langkahmu kedepan untuk INDONESIA KITA tercinta.GBU. merdekaaaaaaaaaaa,113
2024-10-20T15:34:49Z,@ayubudiatiparjpo102,Sama kak baru pertama ini aku nangis saat perpisahan dengan presiden. Memang Jokowi is the best,4
2024-10-21T11:41:12Z,@LukmanHakim0330,presiden terburuk 😂,1
2024-10-21T15:15:26Z,@linggabintang5339,wkwkwk tulus cenah😂,0
2024-10-21T18:38:12Z,@enjoyyourlifeeveryone,​@@ayubudiatiparjpo102sebelumnya gak pernah nangis ?,0
2024-10-21T18:38:28Z,@fahrisuna7283,pret,0
2024-10-20T11:58:06Z,@ahmadsyamsudin6784,"Menit ke <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=9720"">2:42:00</a> luar biasa muda2an bisa kayak kim jong un❤❤❤",0
2024-10-20T11:57:52Z,@AlfaNaja,😢 Sehat Selalu Pak Jokowi 😢,5
2024-10-20T11:57:34Z,@christinabrownie5476,Terima kasih pak jokowi 😢,0
2024-10-20T11:56:40Z,@yuliayuli434,Alhamdulillah pak prabowo dan mas gibran telah di lantik resmi menjadi presiden dan wakil presiden selamat saya bangga dengan pak prabowo menyambut para tamu negara satu per satu tanpa liat catatan hafal nama nama masing&quot; semoga bangsa Indonesia lebih baik lagi ke depan nya aamiin,6
2024-10-20T11:56:16Z,@siswatibudhy3393,Selamat  atas pelantikan  presiden pilihanku<br>Semoga bapak sehat  dan selamat bekerja,5
2024-10-20T11:56:15Z,@aryojasman990,"Admin, apakah channel ini akan terus di lanjutkan juga sama Admin pemerintahan baru atau bikin channel sendiri. 😅",0
2024-10-20T11:54:56Z,@ezamaulana2926,🤣🤣🤣😁😁,0
2024-10-20T11:54:56Z,@hongkongindonesia8721,ya elaaaaah bentar ada suara bentar gak ada bentar kecil bentar gede gak profesional teknisi nya,0
2024-10-20T11:54:48Z,@inyomanerik1494,Gagal donk anak abah yg mau menjatuhkan gibran.😂😂😂,0
2024-10-20T11:54:20Z,@ezamaulana2926,Genjeerr lg colli,0
2024-10-20T11:54:03Z,@ezamaulana2926,Makmud modol,0
2024-10-20T11:53:51Z,@ainaani3136,Anis ada we omg 😂😂😂😂😂😂,0
2024-10-20T11:53:24Z,@ezamaulana2926,Mak banteng lagi pilek,0
2024-10-20T11:52:55Z,@carangkuningchanel7534,Akhirnya inilah yang saya tunggu,0
2024-10-20T11:51:55Z,@jhonhutasoit9683,"Semoga Indonesia semakin kuat, makmur... Aamiin.<br>U anak2 abah semoga lapang dada dan melanjutkan hidup dgn damai dalam kerangka NKRI ... Aamiin. and Free Palestine Free... Aamiin.",4
2024-10-20T14:09:23Z,@anandikaoktobriandi5049,Amin,0
2024-10-20T11:51:38Z,@ombto3764,İTÜ backsoundnya apaaan coba orang teriak teriak ngobrol lagi acara ... Gimana sih ini tim dokumentasinya... Ngeselin banget acara kenegaraan tapi backsoundnya acara panggung hiburan... Bad sound,0
2024-10-20T11:51:35Z,@Akong-Artn,Ini lah wakil persiden Ter muda di dunia ....semoga tetap lancar dalam menjalankan tugas dan tanggung jawab nya sebagai wakil persiden  RI👍...,32
2024-10-22T04:58:33Z,@aninita7349,Amin,1
2024-10-20T11:49:51Z,@nvgget.s,biru perjuangan gitu,0
2024-10-20T11:49:43Z,@claristaaldamaxentia2605,keren hafal smuaa bapak jendral 😍🥹,3
2024-10-20T11:49:40Z,@AbdullahFaqihh,SEMOGA AJA PRESIDEN DAN PARA MENTRI  DPR DPRD WAKIL KEPALA DESA WALIKOTA GUBERNUR SEMOGA AJA TUGASNYA JANGAN OMDO DAN SEMOGA AJA TIDAK TERKAIT KORUPSI UDH DIJABAT SEMOGA GA KORUPSI,0
2024-10-20T11:49:39Z,@Dewa-r6q,Slamat dan sukses atas pelantikan bapak Pranowo sebagai presiden RI semoga selalu sehat,4
2024-10-20T11:47:04Z,@azkailyas4184,"Terima kasih pak joko widodo, presiden ke 7 ku, atas dedikasi bpk,bekerja keras tanpa lelah menuju indonesia maju, dan semoga pak prabowo mengemban tugasnya sebagai presiden yg lebih baik lagi. Dan bisa memperjuangkan kemerdekaan palestina.",42
2024-10-20T11:46:55Z,@lisachenelkita,"Bersatu kita hebat bersama kita kuat, merdeka bersatu lah bangsa ku i love you indonesia",3
2024-10-20T11:46:36Z,@enymaryanti1525,MasyaAllah bapak❤❤❤ my president ❤❤❤,2
2024-10-20T11:46:26Z,@mjtube3587,Anjrit ngapain sengkuni amin rais disitu gaes..????,0
2024-10-20T11:46:04Z,@dewaangga60,S A H,0
2024-10-20T11:44:37Z,@JurmawatiJurmawati-l1v,Alam pun ikut mendukung kedatangan presiden Prabowo Subianto.masya Allah,9
2024-10-20T11:44:37Z,@ArmelaWidodo-l7s,"Liat tuuuh wajah nyungsep n malu si sengkuni.,mbah amin...😂😂😂",0
2024-10-20T11:43:40Z,@lisachenelkita,"Bener pak pemimpin itu harus inget harus sadar pemimpen d pilih rakyat, tpi skrng ini blm bnyk pemimpin yang berfikir pak masih ada pemimpin yang memikirkan diri sendiri dan bekerja untuk diri sendiri, dia lupa kalu ada rakyat yang perlu d layani",1
2024-10-20T11:43:29Z,@ammorgaming9389,Salut sama Pak Prabowo,0
2024-10-20T11:43:14Z,@mahardhikasetiawanputra8581,"Terima Kasih... Bapak Jokowi, Terima Kasih bapak Jokowi. ❤🙏",19
2024-10-20T11:42:38Z,@fajarchan2802,🥰🇮🇩🥰,0
2024-10-20T11:42:04Z,@eroyulianto,Gw golput dari jaman SBY . JOKOWI . <br>Cuma pilpres kemaren aja gw pilih PRABOWO. semoga gak salah pilih. <br>Terutama sektor ekonomi INDONESIA INFLASI,30
2024-10-20T13:04:51Z,@otaksapu,"semoga makin banyak import biar gw dan kawan2 gw importir pada cuan, sukses terus pak prabowo",0
2024-10-20T14:53:16Z,@princesselena16,Wkwkwk mau hilirisasi kok wkwkwk​@@otaksapu,0
2024-10-20T15:47:58Z,@otaksapu,"@@princesselena16 tenang aja bro, gw kerja di export import, jadi tetap cuan mau dua2nya ok, tapi banyakan cuannya di import sih makanya gw seneng makan siang gratis pasti butuh banyak import susu",0
2024-10-20T11:40:00Z,@cefirizki9881,Selamat bertugas jenderal 🎉🎉,0
2024-10-20T11:39:56Z,@ZieAries,Selamat bapak prabowo dan mas gibran❤❤❤❤❤❤❤,0
2024-10-20T11:39:54Z,@DenyGarage,"Semoga tak ada lg sandiwara covad covid.,hukum se adil adilnya jangan terlalu sering menaikkan BBM kasihan msh ada rakyat pingiran yg kurang mampu..<br>Lebih baik dana negara buat keperluan rakyat jgn piara buzzer gk ada manfaat pandanglah kami sebagai manusia",0
2024-10-20T11:39:51Z,@BangSembilan,Come Back Kan Zaman Soeharto Pak Versi Bapak 🔥🔥🔥,0
2024-10-20T11:39:20Z,@didihorisonjoharman,Selamat dan Sukses atas dilantiknya Bpk. H. Prabowo Subianto dan Bpk. Gibran Rakabuming Raka Sebagai Presiden dan Wakil Presiden 2024 - 2029,5
2024-10-20T11:39:00Z,@masbudihartoyo3728,Banyakkkk selamat buat Pak Prabowo dan Mas Gibran🙏🙏😊😊serta banyak Terima kasih untuk Pak Jokowi 😢🙏😊 dan Pak Ma&#39;aruf😊🙏. Maju terus Indonesia 🇮🇩🇮🇩🇮🇩🇮🇩,46
2024-10-24T15:30:01Z,@nurmaladewi1688,❤💪,0
2024-10-20T11:38:18Z,@titiningsih9817,"Dan kamu Prabowo Subianto , Negeri dalam keadaan Haram dan Pemerintahannya pun Sudah jadi Republik Haram , itu ulah si BOSOK JOKO WIDODO ( DAJJAL NGEPACK SENDIRI ) . Kok bisa anak DAJJAL jadi Wapres...dasar Bacinlah kalian !!!",0
2024-10-20T11:36:39Z,@2RWilliams,"Respect, amazing that he could call every single name without mistakes",0
2024-10-20T11:36:11Z,@Adaadaaja.0,"Menit <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=4750"">1:19:10</a> saya ulangin sampai puasss",1
2024-10-20T15:36:22Z,@ryanariyanto2116,Puas sekaali anda,0
2024-10-20T11:35:13Z,@Gasa21,"Prabowo Yes, Gibran No",0
2024-10-20T11:35:10Z,@titiningsih9817,"Pelantikan kok hari minggu  kaya HARI DAJJAL , NEGERI MILIK KU YAA , aq gk lg ngancam Prabowo Subianto , cuma ngasih tau aja . Baca lembaran2 yg telah aq kirim 2 th an yg lalu sampai bulan2 kmrn . Negara belum bayar PAJAK NEGERI 2 TH DAN BLM BAYAR / UPAH PELENYAPAN BIBIT PENYAKIT CORONA KRG LBH 4 TH AN SBNYK 8 EMBER CAT ISI 5 KG . Utang Negara ke aku sbnyk Rp 9 Milyar . Inget BAYAR BAYAR BAYAR YA PRABOWO SUBIANTO !!!",0
2024-10-20T11:38:55Z,@maomao4394,Ngomong apa si tua tolol,0
2024-10-20T11:31:56Z,@hanaumiyati8148,"Selamat bertugas Pak Prabowo dan Pak Gibran, Tuhan melimpahkan segala kasih karunia yang dibutuhkan. Amin❤❤❤❤❤❤❤❤",10
2024-10-20T11:31:26Z,@arydhov,"<a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=20650"">5:44:10</a>",0
2024-10-20T11:31:13Z,@RahabManiwa,Terimakasih bapak presiden Jokowi 😢😢😢😢😢😢😢😢😢😢😢😢😢,0
2024-10-20T11:31:00Z,@mitrajaya4251,knp d jakarta gx di ibu kota😅,0
2024-10-20T11:30:32Z,@hanaumiyati8148,"Terimakasih Pak Jokowi, sehat selalu, Tuhan Yesus Memberkati Bapak dan keluarga.❤❤❤❤❤❤❤",0
2024-10-20T11:29:22Z,@budimanlamori5984,selamat atas pelantikan presiden dan wakil presiden 2024 2029 amin dan di tggu program selanjutnya semoga bisa memberikan yang terbaik amin,1
2024-10-20T11:53:14Z,@FajarZahara-nu3xc,Prabowo-gibran dilantik menjadi presiden ke-8 dan wakil presiden ke-14 ri periode 2024-2029................................,0
2024-10-20T11:29:15Z,@MadeSudiarta-fd9gk,Rahayu..🙏,0
2024-10-20T11:28:37Z,@syarifahallumunium1710,Luantangnya bapakku❤,0
2024-10-20T11:28:32Z,@yamanicrew1645,pilihan dan tatanan bahasa yang baik awal pidato presiden prabowo subianto. selamat bekerja untuk negara dan rakyat indonesia ❤,0
2024-10-20T11:28:18Z,@jumatkliwonlur,"Sikat habis koruptor pak Pres,koruptor adalah pengkhianat Indonesia,penyakit dan yang membuat penderitaan rakyat dan anak cucu bangsa.<br>Selamat untuk bapak Prabowo Subianto.Tuhan Mmberkati anda.",15
2024-10-20T11:40:09Z,@maomao4394,Sama aja masyarakat ny aja sering korupsi hal hal kecil contoh di lingkup sekitar kehidupan lu,0
2024-10-20T13:37:11Z,@jumatkliwonlur,"@@maomao4394 kalou yang nyontohin Presiden Pemilik kebijaksanaan dan power ...tegas menghukum,memarahi dan memiskinkan koruptor dipecat dan diasingkan atau dihinakan maka sampai masyarakat bawah menjadi sok therapi..masyarakat takut untuk korupsi.",1
2024-10-20T14:57:58Z,@maomao4394,@@jumatkliwonlur yaelah dari kecil aja masyarakat udh pinter korupsi hal hal kecil g usah nyalahin pejabat mulu perbaiki diri sendiri aja dlu buat jujur,2
2024-10-22T00:49:24Z,@jumatkliwonlur,"@@maomao4394 bukan nyalahin  kalau gerakan dari penguasa,tegasdan melibas habis koruptor akan menjadi conntoh   selain rakyat melihat,mencontoh,puunya harapan yang baik   ,semua akan menirukan dan berpikir keras dua kali untuk korupsi..Ayo optimis dan kita dukung pemberantasan dan pembersihan negara tercinta Indonesia ini dari rongrongan koruptor.",0
2024-10-20T11:28:01Z,@zainisurintan8697,Selamat presiden Prabowo Subianto semoga amanah membangun negeri ini💪💪💪,0
2024-10-20T11:27:19Z,@aslialia3147,Masya Allah <br>Luar biasa,1
2024-10-20T12:02:15Z,@FajarZahara-nu3xc,Alhamdulillah pak jokowi dan pak prabowo.............................,0
2024-10-20T11:27:09Z,@babangpsychology1589,"Gw akuin pak prabowo asli cerdas, tapi nanti dulu dengan wakilnya",0
2024-10-20T11:26:47Z,@mangdi,Di acara yg seresmi ini kok ada pejabat yg bersorak begitu sama sekali enggak punya sopan santun ya ? Bener bener enggak serius kayak anak kecil yg meneriaki temen yg enggak disukai gitu padahal lagi ada banyak tamu undangan negara sahabat . Sangat memalukan,1
2024-10-21T06:38:48Z,@brigittebrigitte3604,iya sekelas pejabat seperti itu kyk anak kecil..miris sih ada pejabat model begitu.,0
2024-10-20T11:26:32Z,@viexopiex,kok ketua partai PDIP kaga disebutin...wkwkwkwkwkwkwkwk.....🤣🤣tenggelamkan PDIP,1
2024-10-20T11:26:28Z,@RahabManiwa,Bapa prabowo😢😢😢😢 bapa Jokowi 😢😢😢😢😢😢❤,0
2024-10-20T11:26:00Z,@anakgelandangan2594,Gibran cuma planga Pongo,0
2024-10-20T11:25:17Z,@priagaza3637,Selamat🎉,0
2024-10-20T11:24:47Z,@Origami4K,Kok Amien Rais sama Anies Baswedan di undang.<br>Gak tau malu amien rais udah hina² presiden malah nongol,1
2024-10-20T11:22:59Z,@rfzyd,Terimakasih JOKOWI <br>Semoga Indonesia menjadi negara yg lebih hancur lagi,0
2024-10-20T11:21:45Z,@infokajoran,"PIDATO PERTAMA PRABOWO SUBIANTO SEBAGAI PRESIDEN RI , <a href=""https://www.youtube.com/watch?v=0LYmM9TgR8I&amp;t=7900"">2:11:40</a>",1
2024-10-20T11:18:54Z,@marufridho2051,"Matur suwun pak Jokowi,jasa mu akan selalu terkenang di hati rakyat kecil seperti kami.<br>Selamat pak Prabowo, Amanah mempimpin indonesa kedepan.",0
2024-10-20T11:18:49Z,@muliawatty,Selamat bertugas Bp. Prabowo,1
2024-10-20T11:14:39Z,@bintangwikysamuelpanggabea7557,"Terima kasih pak Jokowi dan pak Maruf Amin, selamat bertugas pak Prabowo dan pak Gibran ❤",0
2024-10-20T11:14:00Z,@syefriantoicep536,"SAYA BERHARAP KEPADA PEMERINTAHAN SEKARANG UNTUK MEMBERIKAN PENGAHRGAAN BAGI PUTRA PUTRI BANGSA YG MEMBERIKAN LOYALITAS DAN KONTRIBUSI KEPADA NEGARA DAN RAKYAT DENGAN PENGHIDUPAN YG BAIK DAN GAJI YG TERBAIK SAYA SEBAGAI RAKYAT SANGAT SETUJU,  SAYA MENGUCAPKAN TERIMAKASIH KEPADA PUTRA PUTRI BANGSA TERBAIK 🙏",0
